罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,茂原,新茂原交番,122106,千葉県,茂原市,高師,2018-04-28,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,茂原,新茂原交番,122106,千葉県,茂原市,本小轡,2017-11-25,08,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,茂原,茂原駅前交番,122106,千葉県,茂原市,早野,2018-11-22,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,茂原,茂原駅前交番,122106,千葉県,茂原市,茂原,2013-02-09,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,勝浦,興津駐在所,122181,千葉県,勝浦市,興津,2018-05-05,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,南総幹部交番,122190,千葉県,市原市,牛久,2018-01-10,10,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,姉崎交番,122190,千葉県,市原市,姉崎,2018-04-13,17,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,五井駅前交番,122190,千葉県,市原市,五井,2018-02-09,06,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,五井駅前交番,122190,千葉県,市原市,五井中央西１丁目,2018-05-12,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,五井駅前交番,122190,千葉県,市原市,五井中央西１丁目,2018-05-13,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,国分寺台交番,122190,千葉県,市原市,西広,2018-03-02,07,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,市原,国分寺台交番,122190,千葉県,市原市,東国分寺台２丁目,2018-04-16,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,辰巳台交番,122190,千葉県,市原市,辰巳台西１丁目,2018-07-01,23,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,辰巳台交番,122190,千葉県,市原市,辰巳台西３丁目,2018-04-13,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,辰巳台交番,122190,千葉県,市原市,辰巳台西３丁目,2018-10-23,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,辰巳台交番,122190,千葉県,市原市,辰巳台西３丁目,2018-10-24,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,辰巳台交番,122190,千葉県,市原市,辰巳台東１丁目,2018-10-18,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,八幡宿駅前交番,122190,千葉県,市原市,八幡,2018-01-14,20,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,市原,八幡宿駅前交番,122190,千葉県,市原市,八幡,2018-08-24,19,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,光風台交番,122190,千葉県,市原市,馬立,2016-07-01,00,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,ちはら台駅前交番,122190,千葉県,市原市,ちはら台東２丁目,2018-02-17,09,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,ちはら台駅前交番,122190,千葉県,市原市,ちはら台東９丁目,2018-03-08,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,ちはら台駅前交番,122190,千葉県,市原市,ちはら台南５丁目,2018-09-06,23,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,白金交番,122190,千葉県,市原市,白金町３丁目,2017-12-27,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,白金交番,122190,千葉県,市原市,西五所,2018-02-03,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,市原,五井西交番,122190,千葉県,市原市,五井南海岸,2018-02-16,15,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,市原,潤井戸駐在所,122190,千葉県,市原市,うるいど南２丁目,2018-09-19,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,木更津,小浜交番,122068,千葉県,木更津市,畑沢南２丁目,2018-01-28,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,木更津,小浜交番,122068,千葉県,木更津市,請西東６丁目,2018-09-25,02,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,木更津,木更津駅前交番,122068,千葉県,木更津市,東中央３丁目,2018-05-06,22,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,木更津,清見台交番,122068,千葉県,木更津市,,不明,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,木更津,清見台交番,122068,千葉県,木更津市,祇園１丁目,2018-10-07,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,木更津,清見台交番,122068,千葉県,木更津市,日の出町,2018-01-31,20,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,蔵波,2018-09-05,17,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前２丁目,2018-05-14,10,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前２丁目,2018-07-12,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,坂戸市場,2018-09-05,22,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,奈良輪,2018-05-14,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,君津,大和田交番,122254,千葉県,君津市,坂田,2018-08-25,08,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,富津,青堀駅前交番,122262,千葉県,富津市,大堀,2018-08-01,07,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,富津,大佐和駐在所,122262,千葉県,富津市,千種新田,2018-10-22,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,富津,大佐和駐在所,122262,千葉県,富津市,千種新田,2018-10-31,09,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,富津,大佐和駐在所,122262,千葉県,富津市,千種新田,2018-10-31,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,富津,大佐和駐在所,122262,千葉県,富津市,千種新田,2018-11-16,16,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,館山,城山交番,122050,千葉県,館山市,長須賀,2018-03-09,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛駅前交番,121037,千葉県,千葉市稲毛区,稲毛３丁目,2018-09-04,07,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛駅前交番,121037,千葉県,千葉市稲毛区,稲毛東３丁目,2018-03-07,04,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛駅前交番,121037,千葉県,千葉市稲毛区,稲毛東４丁目,2017-12-28,09,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛駅前交番,121037,千葉県,千葉市稲毛区,稲毛東４丁目,2018-02-19,09,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛駅前交番,121037,千葉県,千葉市稲毛区,稲毛東４丁目,2018-05-20,05,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛海岸駅前交番,121061,千葉県,千葉市美浜区,稲毛海岸３丁目,2018-10-12,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,稲毛海岸駅前交番,121061,千葉県,千葉市美浜区,稲毛海岸３丁目,2018-11-05,08,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛海岸駅前交番,121061,千葉県,千葉市美浜区,高洲１丁目,2018-05-21,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛海岸駅前交番,121061,千葉県,千葉市美浜区,高洲２丁目,2018-11-04,09,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛海岸駅前交番,121061,千葉県,千葉市美浜区,高洲３丁目,2018-03-22,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛海岸駅前交番,121061,千葉県,千葉市美浜区,高洲３丁目,2018-07-02,07,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,稲毛海岸駅前交番,121061,千葉県,千葉市美浜区,高洲３丁目,2018-11-08,17,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,小中台交番,121029,千葉県,千葉市花見川区,西小中台,2018-04-30,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,小中台交番,121029,千葉県,千葉市花見川区,西小中台,2018-05-17,18,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,幸町交番,121061,千葉県,千葉市美浜区,幸町２丁目,2018-05-19,06,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,新検見川駅前交番,121029,千葉県,千葉市花見川区,検見川町２丁目,2018-06-30,06,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,新検見川駅前交番,121029,千葉県,千葉市花見川区,花園町,2018-03-25,18,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,幕張交番,121029,千葉県,千葉市花見川区,幕張町３丁目,2018-03-25,10,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,幕張駅前交番,121029,千葉県,千葉市花見川区,幕張町３丁目,2018-05-31,10,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,幕張駅前交番,121029,千葉県,千葉市花見川区,幕張町５丁目,2018-12-05,15,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,幕張メッセ交番,121061,千葉県,千葉市美浜区,豊砂,2018-12-15,14,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,幕張メッセ交番,121061,千葉県,千葉市美浜区,中瀬１丁目,2018-04-17,13,道路上,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,幕張本郷駅前交番,121029,千葉県,千葉市花見川区,幕張本郷１丁目,2018-01-08,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,幕張本郷駅前交番,121029,千葉県,千葉市花見川区,幕張本郷１丁目,2018-04-11,07,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,幕張本郷駅前交番,121029,千葉県,千葉市花見川区,幕張本郷２丁目,2015-11-07,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,幕張本郷駅前交番,121029,千葉県,千葉市花見川区,幕張本郷２丁目,2018-05-18,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,幕張本郷駅前交番,121029,千葉県,千葉市花見川区,幕張本郷５丁目,2018-02-01,13,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,幕張本郷駅前交番,121029,千葉県,千葉市花見川区,幕張本郷５丁目,2018-08-10,17,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,幕張本郷駅前交番,121029,千葉県,千葉市花見川区,幕張本郷６丁目,2018-08-19,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,真砂交番,121061,千葉県,千葉市美浜区,真砂１丁目,2018-07-09,16,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉西,真砂交番,121061,千葉県,千葉市美浜区,真砂３丁目,2015-12-05,00,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉西,高洲駐在所,121061,千葉県,千葉市美浜区,高洲２丁目,2017-11-01,00,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2018-03-12,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
